participant,image,image_type,RT
S044,S50,outgroup,651.4547020956297
S045,S01,ingroup,392.8881936185974
S045,S02,ingroup,712.6445354081446
S045,S03,ingroup,250.48448679496937
S045,S04,ingroup,317.3125895233004
S045,S05,ingroup,501.5386032601449
S045,S06,ingroup,504.67596309957014
S045,S07,ingroup,897.6405860704178
S045,S08,ingroup,669.9707781756822
S045,S09,ingroup,1119.2457111293722
S045,S10,ingroup,512.1170864332333
S045,S11,ingroup,595.1030009119181
S045,S12,ingroup,1050.6152190789553
S045,S13,ingroup,716.0184289657691
S045,S14,ingroup,548.6136843179881
S045,S15,ingroup,451.9363193998988
S045,S16,ingroup,548.2731849102709
S045,S17,ingroup,499.74166232750065
S045,S18,ingroup,459.6589897154605
S045,S19,ingroup,594.59630648587
S045,S20,ingroup,785.6526019019532
S045,S21,ingroup,679.8807755318096
S045,S22,ingroup,670.7735443539244
S045,S23,ingroup,829.148165035079
S045,S24,ingroup,957.3842238885161
S045,S25,ingroup,576.9194340792224
S045,S26,outgroup,781.3704243254494
S045,S27,outgroup,856.0271148677614
S045,S28,outgroup,906.1160366141705
S045,S29,outgroup,747.0109129627369
S045,S30,outgroup,654.0090101146001
S045,S31,outgroup,689.7658448669342
S045,S32,outgroup,897.4610328091792
S045,S33,outgroup,794.695137948132
S045,S34,outgroup,973.8694313163176
S045,S35,outgroup,563.6384744019814
S045,S36,outgroup,620.7336434532817
S045,S37,outgroup,630.4441326369486
S045,S38,outgroup,921.8762790987776
S045,S39,outgroup,1074.126011195938
S045,S40,outgroup,467.68741132808725
S045,S41,outgroup,783.8096426788306
S045,S42,outgroup,950.2226965236491
S045,S43,outgroup,603.1626802493406
S045,S44,outgroup,1083.7297539323215
S045,S45,outgroup,615.7897713051693
S045,S46,outgroup,707.3895452003096
S045,S47,outgroup,789.7553025259448
S045,S48,outgroup,192.20847504441736
S045,S49,outgroup,747.0747613015795
S045,S50,outgroup,415.6532951763323
S046,S01,ingroup,448.6557835675112
S046,S02,ingroup,971.2656422224707
S046,S03,ingroup,384.3255582765789
S046,S04,ingroup,497.64930726265015
S046,S05,ingroup,539.9098147846021
S046,S06,ingroup,679.5974985821864
S046,S07,ingroup,413.42953581079746
S046,S08,ingroup,620.1519851117608
S046,S09,ingroup,554.2784230516239
S046,S10,ingroup,899.3516323529889
S046,S11,ingroup,1027.0246791643226
S046,S12,ingroup,1091.0502774429926
S046,S13,ingroup,453.0717877826086
S046,S14,ingroup,848.7770598929407
S046,S15,ingroup,342.2215105079537
S046,S16,ingroup,953.6986084818207
S046,S17,ingroup,827.1564179761776
S046,S18,ingroup,557.4208237425703
S046,S19,ingroup,791.4729588984085
S046,S20,ingroup,991.6703794304849
S046,S21,ingroup,650.2333212857593
S046,S22,ingroup,1036.6604182492376
S046,S23,ingroup,1051.5286282705474
S046,S24,ingroup,752.1969276231846
S046,S25,ingroup,482.95656300047574
S046,S26,outgroup,919.2570677284131
S046,S27,outgroup,575.1123618321316
S046,S28,outgroup,876.77675738288406
S046,S29,outgroup,873.5229578842919
S046,S30,outgroup,546.5576481730005
S046,S31,outgroup,754.6801519381456
S046,S32,outgroup,678.9329793958144
S046,S33,outgroup,941.6772057440883
S046,S34,outgroup,731.0328343767375
S046,S35,outgroup,620.003582039517
S046,S36,outgroup,841.0667822405302
S046,S37,outgroup,1108.7032090049113
S046,S38,outgroup,580.0399703683463
S046,S39,outgroup,769.5727631132663
S046,S40,outgroup,747.8354383555155
S046,S41,outgroup,1059.291391814128
S046,S42,outgroup,760.9879928331056
S046,S43,outgroup,761.7965047231977
S046,S44,outgroup,863.7409685820352
S046,S45,outgroup,681.2895331478187
S046,S46,outgroup,1002.4663530549235
S046,S47,outgroup,1211.7730848459228
S046,S48,outgroup,1241.569235790509
S046,S49,outgroup,865.6047033262647
S046,S50,outgroup,588.3697832970003
S047,S01,ingroup,616.3326121510239
S047,S02,ingroup,1193.419268174287
S047,S03,ingroup,620.2142410921681
S047,S04,ingroup,1089.8570970230282
S047,S05,ingroup,713.4244670567083
S047,S06,ingroup,769.9125498824035
S047,S07,ingroup,706.9538517790472
S047,S08,ingroup,762.3772607225816
S047,S09,ingroup,803.7654433020442
S047,S10,ingroup,917.6157176650352
S047,S11,ingroup,657.8287483285837
S047,S12,ingroup,428.7584508815423
S047,S13,ingroup,775.7367520416338
S047,S14,ingroup,1332.8295443419252
S047,S15,ingroup,1030.8053936681126
S047,S16,ingroup,995.1359480818787
S047,S17,ingroup,874.0184406292926
S047,S18,ingroup,1054.8220816716212
S047,S19,ingroup,788.1353895774547
S047,S20,ingroup,606.2747816529053
S047,S21,ingroup,1324.104313824943
S047,S22,ingroup,935.4703174308283
S047,S23,ingroup,727.2174942272337
S047,S24,ingroup,579.8381041383302
S047,S25,ingroup,804.124166860882
S047,S26,outgroup,809.2996425260783
S047,S27,outgroup,908.2714239213481
S047,S28,outgroup,1138.5069510125059
S047,S29,outgroup,1085.319532582851
S047,S30,outgroup,1114.3880923320614
S047,S31,outgroup,995.6218203641889
S047,S32,outgroup,1050.038053122315
S047,S33,outgroup,1103.9445908549462
S047,S34,outgroup,795.7899881654221
S047,S35,outgroup,607.3562250545995
S047,S36,outgroup,850.3196081644204
S047,S37,outgroup,974.6025038395024
S047,S38,outgroup,999.5184791284155
S047,S39,outgroup,1013.5140575516525
S047,S40,outgroup,878.1415723289027
S047,S41,outgroup,980.6191868076827
S047,S42,outgroup,1145.499876508851
S047,S43,outgroup,690.3978954918733
S047,S44,outgroup,865.8917294288781
S047,S45,outgroup,801.3552636883791
S047,S46,outgroup,1034.9001878445054
S047,S47,outgroup,904.5037354852356
S047,S48,outgroup,849.8225280224592
S047,S49,outgroup,737.1527013819116
S047,S50,outgroup,726.870554248588
S048,S01,ingroup,797.916636218667
S048,S02,ingroup,1366.7116283821579
S048,S03,ingroup,733.9038756423906
S048,S04,ingroup,749.1261087424418
S048,S05,ingroup,837.362750729327
S048,S06,ingroup,899.3974399781091
S048,S07,ingroup,901.5265064163223
S048,S08,ingroup,752.2671677251601
S048,S09,ingroup,880.1654145057629
S048,S10,ingroup,654.8163033787691
S048,S11,ingroup,738.5801210265416
S048,S12,ingroup,815.878670913294
S048,S13,ingroup,510.7234369653561
S048,S14,ingroup,699.9397801711087
S048,S15,ingroup,782.2165403018075
S048,S16,ingroup,939.2636184565753
S048,S17,ingroup,917.2949300336736
S048,S18,ingroup,876.399144179874
S048,S19,ingroup,709.765064485104
S048,S20,ingroup,864.1574304057532
S048,S21,ingroup,682.6172648134452
S048,S22,ingroup,801.3408228201641
S048,S23,ingroup,724.9252679179907
S048,S24,ingroup,705.8308115940664
S048,S25,ingroup,852.398148462974
S048,S26,outgroup,1053.9055102755124
S048,S27,outgroup,816.1326997151757
S048,S28,outgroup,770.9640116690153
S048,S29,outgroup,752.8794800493683
S048,S30,outgroup,769.791245607659
S048,S31,outgroup,781.1883876900868
S048,S32,outgroup,779.6060254866261
S048,S33,outgroup,1203.2616866346293
S048,S34,outgroup,672.0118732950958
S048,S35,outgroup,573.512363878335
S048,S36,outgroup,600.6407318615522
S048,S37,outgroup,634.2189433693741
S048,S38,outgroup,548.9890441861554
S048,S39,outgroup,1234.929997867955
S048,S40,outgroup,766.0657987358819
S048,S41,outgroup,1182.5402375716337
S048,S42,outgroup,964.0162948824646
S048,S43,outgroup,292.4786277633505
S048,S44,outgroup,985.5652793745654
S048,S45,outgroup,1086.9074251081136
S048,S46,outgroup,1007.5672477637021
S048,S47,outgroup,1199.21963134678
S048,S48,outgroup,794.111965364298
S048,S49,outgroup,578.1098944898104
S048,S50,outgroup,520.6948845825491
S049,S01,ingroup,895.5688578084109
S049,S02,ingroup,1270.8752445712328
S049,S03,ingroup,624.3046616093072
S049,S04,ingroup,727.9273122385197
S049,S05,ingroup,426.27272019844816
S049,S06,ingroup,906.3184635843899
S049,S07,ingroup,420.63268136102215
S049,S08,ingroup,664.0955075158255
S049,S09,ingroup,497.2096891693102
S049,S10,ingroup,689.117005498966
S049,S11,ingroup,281.138537190664
S049,S12,ingroup,651.0186426395896
S049,S13,ingroup,552.0944943754093
S049,S14,ingroup,645.5198039564763
S049,S15,ingroup,728.8564114859912
S049,S16,ingroup,269.31319099976906
S049,S17,ingroup,534.9858330176609
S049,S18,ingroup,731.3640201630368
S049,S19,ingroup,569.6965504610247
S049,S20,ingroup,532.2929421071789
S049,S21,ingroup,752.0665070039873
S049,S22,ingroup,724.9125107431721
S049,S23,ingroup,507.09762557729357
S049,S24,ingroup,615.8634189105246
S049,S25,ingroup,517.343263973072
S049,S26,outgroup,914.1218450539127
S049,S27,outgroup,1116.5804624474913
S049,S28,outgroup,837.4146945092796
S049,S29,outgroup,523.0868531231445
S049,S30,outgroup,707.6363167928021
S049,S31,outgroup,490.8184792300764
S049,S32,outgroup,406.1292887255346
S049,S33,outgroup,523.3068003310598
S049,S34,outgroup,524.1446198388975
S049,S35,outgroup,460.9167535458275
S049,S36,outgroup,309.910310934031
S049,S37,outgroup,688.3113859014805
S049,S38,outgroup,399.20675888188634
S049,S39,outgroup,756.9222715383703
S049,S40,outgroup,804.7229351358853
S049,S41,outgroup,907.9233201182125
S049,S42,outgroup,391.1050694281938
S049,S43,outgroup,616.543688670276
S049,S44,outgroup,613.5059012065294
S049,S45,outgroup,1275.9922294614225
S049,S46,outgroup,826.2761880107125
S049,S47,outgroup,1135.4069282652295
S049,S48,outgroup,881.0881560253147
S049,S49,outgroup,550.0068673906497
S049,S50,outgroup,418.39547098655885
S050,S01,ingroup,635.84191291165
S050,S02,ingroup,1172.3452888051595
S050,S03,ingroup,527.8206052182308
S050,S04,ingroup,807.1266389808095
S050,S05,ingroup,477.4119818305323
S050,S06,ingroup,820.4797493202876
S050,S07,ingroup,1055.3864803900137
S050,S08,ingroup,972.838273979598
S050,S09,ingroup,960.0559879622098
S050,S10,ingroup,768.247453742723
S050,S11,ingroup,699.6576384491609
S050,S12,ingroup,954.6899701763241
S050,S13,ingroup,692.9442917396042
S050,S14,ingroup,864.1289974695493
S050,S15,ingroup,933.8102064135785
S050,S16,ingroup,1153.340379386221
S050,S17,ingroup,833.3097444565364
S050,S18,ingroup,1112.3001338878462
S050,S19,ingroup,888.3338570639754
S050,S20,ingroup,974.7640314913652
S050,S21,ingroup,1025.4896359578383
S050,S22,ingroup,1031.8394534289137
S050,S23,ingroup,955.6418158827591
S050,S24,ingroup,1036.8008427735067
S050,S25,ingroup,686.4323745403557
S050,S26,outgroup,798.6891658822412
S050,S27,outgroup,1033.2500064679784
S050,S28,outgroup,1043.2813734278493
S050,S29,outgroup,516.8974402997276
S050,S30,outgroup,769.1021556181804
S050,S31,outgroup,545.0335075203869
S050,S32,outgroup,760.304412929707
S050,S33,outgroup,1371.642829093094
S050,S34,outgroup,768.4535102650897
S050,S35,outgroup,887.5173230962812
S050,S36,outgroup,618.1032628830333
S050,S37,outgroup,1060.015330716331
S050,S38,outgroup,642.1513182657002
S050,S39,outgroup,965.7905033087445
S050,S40,outgroup,1245.6788381818826
S050,S41,outgroup,1138.8360062537827
S050,S42,outgroup,1096.431831542526
S050,S43,outgroup,718.0348181881529
S050,S44,outgroup,956.3383312613355
S050,S45,outgroup,1121.5043011819637
S050,S46,outgroup,967.977550380835
S050,S47,outgroup,793.3864328805676
S050,S48,outgroup,883.4417110707625
S050,S49,outgroup,844.7942963300334
S050,S50,outgroup,843.4200687642297
S051,S01,ingroup,777.4245641631264
S051,S02,ingroup,1040.86103983729
S051,S03,ingroup,734.743040947953
S051,S04,ingroup,969.8217878738981
S051,S05,ingroup,1058.118679914642
S051,S06,ingroup,813.9818246926621
S051,S07,ingroup,684.9630884290632
S051,S08,ingroup,887.2067488933526
S051,S09,ingroup,1304.1657658874215
S051,S10,ingroup,859.4563524378491
S051,S11,ingroup,1089.5429455403064
S051,S12,ingroup,1005.6354057262736
S051,S13,ingroup,875.841981561632
S051,S14,ingroup,763.0979572178212
S051,S15,ingroup,777.5422823884153
S051,S16,ingroup,1142.4834742594803
S051,S17,ingroup,1411.586759480668
S051,S18,ingroup,818.4421550003683
S051,S19,ingroup,799.7002406888707
S051,S20,ingroup,855.5709168591859
S051,S21,ingroup,744.9739435870412
S051,S22,ingroup,732.2871293896044
S051,S23,ingroup,1050.3057517942057
S051,S24,ingroup,984.0978988368049
S051,S25,ingroup,800.3349164417999
S051,S26,outgroup,1200.290154651083
S051,S27,outgroup,884.2259941344615
S051,S28,outgroup,1170.8000150206199
S051,S29,outgroup,1065.2241278290135
S051,S30,outgroup,1013.6643598659412
S051,S31,outgroup,1100.438306347068
S051,S32,outgroup,789.8312609445509
S051,S33,outgroup,1139.8420421184965
S051,S34,outgroup,1267.3545898001103
S051,S35,outgroup,852.0319675949456
S051,S36,outgroup,1005.7704826385117
S051,S37,outgroup,1416.7532404771282
S051,S38,outgroup,1048.2162318184944
S051,S39,outgroup,748.5555615795545
S051,S40,outgroup,1080.4193165430888
S051,S41,outgroup,1239.0521093273123
S051,S42,outgroup,1062.9867651608445
S051,S43,outgroup,601.797328531195
S051,S44,outgroup,983.964003473928
S051,S45,outgroup,1021.5411283428689
S051,S46,outgroup,877.6660648559871
S051,S47,outgroup,808.9688667896348
S051,S48,outgroup,1117.5608979408294
S051,S49,outgroup,1499.614486902533
S051,S50,outgroup,1324.9959075383526
S052,S01,ingroup,1222.819751312075
S052,S02,ingroup,1186.7355526252215
S052,S03,ingroup,427.25290579527456
S052,S04,ingroup,973.6051125132445
S052,S05,ingroup,1216.596726890976
S052,S06,ingroup,1027.8666150607107
S052,S07,ingroup,1205.8880431571367
S052,S08,ingroup,888.0627066670078
S052,S09,ingroup,580.8896336366213
S052,S10,ingroup,1081.588373442751
S052,S11,ingroup,1176.5671027640676
S052,S12,ingroup,636.6078526445792
S052,S13,ingroup,247.51584228857803
S052,S14,ingroup,1087.9121491691913
S052,S15,ingroup,1183.6789891244728
S052,S16,ingroup,509.1294116886735
S052,S17,ingroup,1278.236744443933
S052,S18,ingroup,1261.323581151681
S052,S19,ingroup,934.6289961879714
S052,S20,ingroup,993.3492261657342
S052,S21,ingroup,1033.2515501866787
S052,S22,ingroup,1189.4985612743033
S052,S23,ingroup,842.7089301955527
S052,S24,ingroup,811.4423701146228
S052,S25,ingroup,685.6337373141178
S052,S26,outgroup,819.6463183153148
S052,S27,outgroup,765.3052953464384
S052,S28,outgroup,740.2128258986156
S052,S29,outgroup,717.9151815717557
S052,S30,outgroup,984.1171928611533
S052,S31,outgroup,699.6322627989432
S052,S32,outgroup,952.9123264999096
S052,S33,outgroup,958.1319997502891
S052,S34,outgroup,1336.4067786299274
S052,S35,outgroup,988.3320330800037
S052,S36,outgroup,785.99959358249
S052,S37,outgroup,918.5252867722518
S052,S38,outgroup,799.8669587926913
S052,S39,outgroup,1208.3295303578245
S052,S40,outgroup,1030.6817654689246
S052,S41,outgroup,740.4620311858656
S052,S42,outgroup,1184.5502881934995
S052,S43,outgroup,634.2617871143281
S052,S44,outgroup,1165.6561915728355
S052,S45,outgroup,1060.7851399048595
S052,S46,outgroup,1253.5233288330262
S052,S47,outgroup,1026.7214249453532
S052,S48,outgroup,1121.7669208971918
S052,S49,outgroup,946.3900692563136
S052,S50,outgroup,797.3473902852079
S053,S01,ingroup,667.7391356070453
S053,S02,ingroup,1046.570535762161
S053,S03,ingroup,742.0240675267219
S053,S04,ingroup,698.9888243858388
S053,S05,ingroup,894.8423662981454
S053,S06,ingroup,658.2549715407562
S053,S07,ingroup,734.9301510583019
S053,S08,ingroup,542.6629163595447
S053,S09,ingroup,1056.1578814777092
S053,S10,ingroup,933.3232807742074
S053,S11,ingroup,732.9541123720467
S053,S12,ingroup,1169.8212934847513
S053,S13,ingroup,1000.4313934910754
S053,S14,ingroup,895.4677400385144
S053,S15,ingroup,683.1840345231363
S053,S16,ingroup,711.40235753131
S053,S17,ingroup,1061.919629732021
S053,S18,ingroup,748.203590972013
S053,S19,ingroup,339.14772599412873
S053,S20,ingroup,579.1655688086814
S053,S21,ingroup,666.5118559495833
S053,S22,ingroup,1229.4356580086994
S053,S23,ingroup,885.687675246422
S053,S24,ingroup,762.8525798813769
S053,S25,ingroup,750.7766093414178
S053,S26,outgroup,507.31962822445746
S053,S27,outgroup,506.83499848039196
S053,S28,outgroup,681.0965298095585
S053,S29,outgroup,694.5297801086225
S053,S30,outgroup,606.2498004137453
S053,S31,outgroup,449.3872659783233
S053,S32,outgroup,932.9769310917784
S053,S33,outgroup,682.3665734156905
S053,S34,outgroup,543.781797171105
S053,S35,outgroup,169.40505153249376
S053,S36,outgroup,597.503742266916
S053,S37,outgroup,958.6162143454006
S053,S38,outgroup,968.3396766650458
S053,S39,outgroup,679.1292286505205
S053,S40,outgroup,553.9870257542085
S053,S41,outgroup,603.0089130232741
S053,S42,outgroup,1013.6462224840043
S053,S43,outgroup,426.3844491013431
S053,S44,outgroup,672.7800510917954
S053,S45,outgroup,659.7282864674963
S053,S46,outgroup,644.2720257786495
S053,S47,outgroup,310.70433155444437
S053,S48,outgroup,1104.25878485652
S053,S49,outgroup,686.0956257307067
S053,S50,outgroup,734.532341854727
S054,S01,ingroup,505.3742801685659
S054,S02,ingroup,797.3218386214829
S054,S03,ingroup,851.1653017192233
S054,S04,ingroup,778.8271942312381
S054,S05,ingroup,551.3360642808732
S054,S06,ingroup,822.0443488877366
S054,S07,ingroup,1121.1419541396722
S054,S08,ingroup,926.938826254328
S054,S09,ingroup,1038.593788039486
S054,S10,ingroup,790.2660037367223
S054,S11,ingroup,612.1304148999327
S054,S12,ingroup,888.5847326458758
S054,S13,ingroup,511.5882808486871
S054,S14,ingroup,952.0014192437998
S054,S15,ingroup,1057.6919475265017
S054,S16,ingroup,1001.3284451262236
S054,S17,ingroup,752.4613013473912
S054,S18,ingroup,1047.4866093540115
S054,S19,ingroup,822.4793149902335
S054,S20,ingroup,1359.6957319451133
S054,S21,ingroup,951.032805153019
S054,S22,ingroup,1020.8511143636719
S054,S23,ingroup,965.2406806781942
S054,S24,ingroup,919.7047626120732
S054,S25,ingroup,772.711116356712
S054,S26,outgroup,814.0127536881771
S054,S27,outgroup,1036.0457284551449
S054,S28,outgroup,1002.6896277560967
S054,S29,outgroup,852.5986892029691
S054,S30,outgroup,963.8905002863065
S054,S31,outgroup,1049.804415221247
S054,S32,outgroup,1494.0328429201986
S054,S33,outgroup,751.5485245805288
S054,S34,outgroup,1352.275156497637
S054,S35,outgroup,1226.7822690736298
S054,S36,outgroup,833.2079752149348
S054,S37,outgroup,1101.3590015760053
S054,S38,outgroup,809.2213751466555
S054,S39,outgroup,861.7384044111644
S054,S40,outgroup,1294.7460649840518
S054,S41,outgroup,1265.440021160572
S054,S42,outgroup,745.8597597678349
S054,S43,outgroup,295.4390553582376
S054,S44,outgroup,1314.791652902365
S054,S45,outgroup,1229.28772555802
S054,S46,outgroup,1161.752564192367
S054,S47,outgroup,1043.5550135749413
S054,S48,outgroup,1421.835138563531
S054,S49,outgroup,1160.0818947831215
S054,S50,outgroup,1070.1299666965183
S055,S01,ingroup,614.150265437359
S055,S02,ingroup,1100.1129518134258
S055,S03,ingroup,875.859082706355
S055,S04,ingroup,483.95885671933524
S055,S05,ingroup,589.621549731759
S055,S06,ingroup,465.73205320229494
S055,S07,ingroup,741.5206844434324
S055,S08,ingroup,1174.4504812988332
S055,S09,ingroup,920.7538269775168
S055,S10,ingroup,757.5260159251098
S055,S11,ingroup,822.8229894873908
S055,S12,ingroup,436.87025032475174
S055,S13,ingroup,597.8111323457871
S055,S14,ingroup,784.4946771969402
S055,S15,ingroup,845.447457960333
S055,S16,ingroup,827.4007977146565
S055,S17,ingroup,845.3878285566661
S055,S18,ingroup,990.8477485680983
S055,S19,ingroup,751.5054476483722
S055,S20,ingroup,925.4285779427976
S055,S21,ingroup,832.2680233648155
S055,S22,ingroup,976.4483424001236
S055,S23,ingroup,689.5127182725523
S055,S24,ingroup,712.4787763582431
S055,S25,ingroup,1030.859063206428
S055,S26,outgroup,1047.6393783679487
S055,S27,outgroup,609.562136945961
S055,S28,outgroup,841.0519333239296
S055,S29,outgroup,1017.7769929806493
S055,S30,outgroup,979.8363585540403
S055,S31,outgroup,813.4789771113916
S055,S32,outgroup,971.1739937728894
S055,S33,outgroup,681.0588217671877
S055,S34,outgroup,655.8271741065264
S055,S35,outgroup,884.5211049071195
S055,S36,outgroup,683.994321401038
S055,S37,outgroup,755.6328859745389
S055,S38,outgroup,1307.0232363391679
S055,S39,outgroup,747.60247354508
S055,S40,outgroup,803.8395187526509
S055,S41,outgroup,868.3557200628643
S055,S42,outgroup,452.1326044210676
S055,S43,outgroup,799.4627520065062
S055,S44,outgroup,939.9156827338544
S055,S45,outgroup,1123.5748573537333
S055,S46,outgroup,579.859164818491
S055,S47,outgroup,690.2731533543583
S055,S48,outgroup,1091.435200782248
S055,S49,outgroup,833.5342890642177
S055,S50,outgroup,508.2821943080794
S056,S01,ingroup,771.3502862317357
S056,S02,ingroup,809.6204756345749
S056,S03,ingroup,556.7876303260557
S056,S04,ingroup,695.339073032356
S056,S05,ingroup,615.3247655205699
S056,S06,ingroup,699.5811580831671
S056,S07,ingroup,1039.028227275059
S056,S08,ingroup,1216.2481205678732
S056,S09,ingroup,825.2294490980297
S056,S10,ingroup,583.1026511115639
S056,S11,ingroup,828.8041040428511
S056,S12,ingroup,621.9087783256126
S056,S13,ingroup,873.9985672464884
S056,S14,ingroup,1145.431319653066
S056,S15,ingroup,863.6490183327719
S056,S16,ingroup,743.5896251367826
S056,S17,ingroup,757.8348764131115
S056,S18,ingroup,821.6887717979077
S056,S19,ingroup,587.0749032837642
S056,S20,ingroup,880.832753339271
S056,S21,ingroup,1015.6902539506606
S056,S22,ingroup,993.5581252493422
S056,S23,ingroup,855.0261797113546
S056,S24,ingroup,1117.7311546791964
S056,S25,ingroup,701.6726609656088
S056,S26,outgroup,1110.9280979204937
S056,S27,outgroup,1048.4517888736773
S056,S28,outgroup,540.9777185470787
S056,S29,outgroup,1029.485116040442
S056,S30,outgroup,972.6266530105689
S056,S31,outgroup,407.4345607298329
S056,S32,outgroup,1038.708538210241
S056,S33,outgroup,1072.5632525443407
S056,S34,outgroup,947.8965299447948
S056,S35,outgroup,929.7105281967179
S056,S36,outgroup,782.2191631882085
S056,S37,outgroup,988.5652776641844
S056,S38,outgroup,682.6824733656591
S056,S39,outgroup,1102.1600201143335
S056,S40,outgroup,976.3579216070821
S056,S41,outgroup,1112.7304215280108
S056,S42,outgroup,1177.9915008459238
S056,S43,outgroup,656.063247595482
S056,S44,outgroup,805.2915149015306
S056,S45,outgroup,682.8616047982803
S056,S46,outgroup,712.711367525738
S056,S47,outgroup,1033.3546758259897
S056,S48,outgroup,967.9934899394873
S056,S49,outgroup,842.2518171023137
S056,S50,outgroup,595.6294349032673
S057,S01,ingroup,460.96265247326744
S057,S02,ingroup,1105.35950467149
S057,S03,ingroup,952.907558249299
S057,S04,ingroup,477.2773659552064
S057,S05,ingroup,612.8698858845333
S057,S06,ingroup,1070.7190013676313
S057,S07,ingroup,1011.2584222363921
S057,S08,ingroup,976.8524043835821
S057,S09,ingroup,811.3625739546186
S057,S10,ingroup,807.0990745656445
S057,S11,ingroup,573.5218732609347
S057,S12,ingroup,706.6622629632026
S057,S13,ingroup,710.6750464192742
S057,S14,ingroup,794.6739235674618
S057,S15,ingroup,1075.8810544261396
S057,S16,ingroup,832.7507466451422
S057,S17,ingroup,976.3358575737221
S057,S18,ingroup,671.993894274525
S057,S19,ingroup,741.8561569704669
S057,S20,ingroup,816.6749422355911
S057,S21,ingroup,868.2092578066703
S057,S22,ingroup,820.0856886214165
S057,S23,ingroup,814.7313035558608
S057,S24,ingroup,769.2053312932431
S057,S25,ingroup,293.838880617205
S057,S26,outgroup,794.8656478582001
S057,S27,outgroup,891.4668420593097
S057,S28,outgroup,1058.8884079844
S057,S29,outgroup,822.2415041628822
S057,S30,outgroup,1338.8743794256006
S057,S31,outgroup,781.8000093323712
S057,S32,outgroup,835.1318032317025
S057,S33,outgroup,729.1918467724372
S057,S34,outgroup,898.0969264196957
S057,S35,outgroup,690.3815316225237
S057,S36,outgroup,683.7043370879899
S057,S37,outgroup,1164.3035903190046
S057,S38,outgroup,417.7335393772428
S057,S39,outgroup,1033.6149816150466
S057,S40,outgroup,815.520168425797
S057,S41,outgroup,634.0082426309693
S057,S42,outgroup,973.386158377572
S057,S43,outgroup,502.99714526507273
S057,S44,outgroup,961.3598541749536
S057,S45,outgroup,537.2181933644449
S057,S46,outgroup,1065.519487600813
S057,S47,outgroup,868.3337383124441
S057,S48,outgroup,573.1717527816215
S057,S49,outgroup,621.0298695341401
S057,S50,outgroup,745.381463402556
S058,S01,ingroup,149.06246419486138
S058,S02,ingroup,603.9386068419899
S058,S03,ingroup,384.6719584294211
S058,S04,ingroup,847.2468499765238
S058,S05,ingroup,822.1511549367593
S058,S06,ingroup,779.8204097835321
S058,S07,ingroup,503.9435126771659
S058,S08,ingroup,503.71290986755207
S058,S09,ingroup,591.6797279108666
S058,S10,ingroup,493.5622208140885
S058,S11,ingroup,700.9169716544989
S058,S12,ingroup,700.918268107511
S058,S13,ingroup,498.36169539850044
S058,S14,ingroup,617.0919434580433
S058,S15,ingroup,551.2145315777237
S058,S16,ingroup,109.79152429644091
S058,S17,ingroup,887.4911627443287
S058,S18,ingroup,412.43842770692476
S058,S19,ingroup,393.6481894886718
S058,S20,ingroup,869.9844641462522
S058,S21,ingroup,280.3645712750259
S058,S22,ingroup,1003.0448375698475
S058,S23,ingroup,226.71395690834322
S058,S24,ingroup,569.5365741067412
S058,S25,ingroup,417.60007927839416
S058,S26,outgroup,990.2643207307103
S058,S27,outgroup,940.6408593804325
S058,S28,outgroup,621.9456972807845
S058,S29,outgroup,515.1508562611198
S058,S30,outgroup,977.8589546688922
S058,S31,outgroup,736.8087729737462
S058,S32,outgroup,810.0598693836693
S058,S33,outgroup,1084.6500013108455
S058,S34,outgroup,826.3655516144245
S058,S35,outgroup,966.098795577819
S058,S36,outgroup,815.1587527064282
S058,S37,outgroup,1276.1390063796441
S058,S38,outgroup,712.917099450624
S058,S39,outgroup,731.7505510517574
S058,S40,outgroup,899.6886860190285
S058,S41,outgroup,621.2309090746639
S058,S42,outgroup,1134.575442988188
S058,S43,outgroup,469.81524406181313
S058,S44,outgroup,540.5200980573215
S058,S45,outgroup,932.3788909730062
S058,S46,outgroup,652.2122060225486
S058,S47,outgroup,969.4611953866458
S058,S48,outgroup,872.3399791428769
S058,S49,outgroup,607.2057431584418
S058,S50,outgroup,580.7372283442974
S059,S01,ingroup,725.1100790315429
S059,S02,ingroup,213.41642703036382
S059,S03,ingroup,503.1310476987549
S059,S04,ingroup,669.3686064156738
S059,S05,ingroup,862.0371615689721
S059,S06,ingroup,889.4247936725267
S059,S07,ingroup,743.5077436590237
S059,S08,ingroup,733.6016226938817
S059,S09,ingroup,380.97355297873816
S059,S10,ingroup,720.1315272213004
S059,S11,ingroup,906.7051182905893
S059,S12,ingroup,307.53338665261833
S059,S13,ingroup,594.6167612045471
S059,S14,ingroup,581.0528544306231
S059,S15,ingroup,600.7942753277691
S059,S16,ingroup,792.8689522925456
S059,S17,ingroup,849.1825405500252
S059,S18,ingroup,1150.8096755244053
S059,S19,ingroup,472.47274662949394
S059,S20,ingroup,634.9764449488107
S059,S21,ingroup,697.2325713164464
S059,S22,ingroup,923.7629276482589
S059,S23,ingroup,700.9955315167559
S059,S24,ingroup,719.380486108167
S059,S25,ingroup,658.0882407182693
S059,S26,outgroup,820.7405995936009
S059,S27,outgroup,565.3526958259129
S059,S28,outgroup,973.929113593408
S059,S29,outgroup,842.8516252625802
S059,S30,outgroup,443.7624690038913
S059,S31,outgroup,434.8214398848513
S059,S32,outgroup,684.390823680033
